service_id,date,exception_type
1912WR-D6WACKY-Weekday-01-HORNon,20200310,2
1912WR-D6WACKY-Weekday-01-MISSon,20200310,2
1912WR-D6WACKY-Weekday-01-NEWJon,20200310,2
1912WR-D6WACKY-Weekday-01-THRTon,20200310,2
1912WR-D6WACKY-Weekday-01-WASHon,20200310,2
1912WR-D6WACKY-Weekday-01-AMERon,20200311,2
1912WR-D6WACKY-Weekday-01-HOPKon,20200311,2
1912WR-D6WACKY-Weekday-01-HORNon,20200311,2
1912WR-D6WACKY-Weekday-01-MISSon,20200311,2
1912WR-D6WACKY-Weekday-01-NEWJon,20200311,2
1912WR-D6WACKY-Weekday-01-THRTon,20200311,2
1912WR-D6WACKY-Weekday-01-WASHon,20200311,2
1912WR-D6WACKY-Weekday-01-AMERon,20200312,2
1912WR-D6WACKY-Weekday-01-HOPKon,20200312,2
1912WR-D6WACKY-Weekday-01-HORNon,20200312,2
1912WR-D6WACKY-Weekday-01-MISSon,20200312,2
1912WR-D6WACKY-Weekday-01-NEWJon,20200312,2
1912WR-D6WACKY-Weekday-01-THRTon,20200312,2
1912WR-D6WACKY-Weekday-01-WASHon,20200312,2
1912WR-D6WACKY-Weekday-01-AMERon,20200313,2
1912WR-D6WACKY-Weekday-01-HOPKon,20200313,2
1912WR-D6WACKY-Weekday-01-HORNon,20200313,2
1912WR-D6WACKY-Weekday-01-MISSon,20200313,2
1912WR-D6WACKY-Weekday-01-NEWJon,20200313,2
1912WR-D6WACKY-Weekday-01-THRTon,20200313,2
1912WR-D6WACKY-Weekday-01-WASHon,20200313,2
1912WR-D6WACKY-Weekday-01-AMERon,20200316,2
1912WR-D6WACKY-Weekday-01-HOPKon,20200316,2
1912WR-D6WACKY-Weekday-01-HORNon,20200316,2
1912WR-D6WACKY-Weekday-01-MISSon,20200316,2
1912WR-D6WACKY-Weekday-01-NEWJon,20200316,2
1912WR-D6WACKY-Weekday-01-THRTon,20200316,2
1912WR-D6WACKY-Weekday-01-WASHon,20200316,2
1912WR-D6WACKY-Weekday-01-AMERon,20200317,2
1912WR-D6WACKY-Weekday-01-HOPKon,20200317,2
1912WR-D6WACKY-Weekday-01-HORNon,20200317,2
1912WR-D6WACKY-Weekday-01-MISSon,20200317,2
1912WR-D6WACKY-Weekday-01-NEWJon,20200317,2
1912WR-D6WACKY-Weekday-01-THRTon,20200317,2
1912WR-D6WACKY-Weekday-01-WASHon,20200317,2
1912WR-D6WACKY-Weekday-01-AMERon,20200318,2
1912WR-D6WACKY-Weekday-01-HOPKon,20200318,2
1912WR-D6WACKY-Weekday-01-HORNon,20200318,2
1912WR-D6WACKY-Weekday-01-MISSon,20200318,2
1912WR-D6WACKY-Weekday-01-NEWJon,20200318,2
1912WR-D6WACKY-Weekday-01-THRTon,20200318,2
1912WR-D6WACKY-Weekday-01-WASHon,20200318,2
1912WR-D6WACKY-Weekday-01-AMERon,20200319,2
1912WR-D6WACKY-Weekday-01-HOPKon,20200319,2
1912WR-D6WACKY-Weekday-01-HORNon,20200319,2
1912WR-D6WACKY-Weekday-01-MISSon,20200319,2
1912WR-D6WACKY-Weekday-01-NEWJon,20200319,2
1912WR-D6WACKY-Weekday-01-THRTon,20200319,2
1912WR-D6WACKY-Weekday-01-WASHon,20200319,2
1912WR-D6WACKY-Weekday-01-AMERon,20200320,2
1912WR-D6WACKY-Weekday-01-HOPKon,20200320,2
1912WR-D6WACKY-Weekday-01-HORNon,20200320,2
1912WR-D6WACKY-Weekday-01-MISSon,20200320,2
1912WR-D6WACKY-Weekday-01-NEWJon,20200320,2
1912WR-D6WACKY-Weekday-01-THRTon,20200320,2
1912WR-D6WACKY-Weekday-01-WASHon,20200320,2
1912WR-D6WACKY-Weekday-01-AMERon,20200323,2
1912WR-D6WACKY-Weekday-01-HOPKon,20200323,2
1912WR-D6WACKY-Weekday-01-HORNon,20200323,2
1912WR-D6WACKY-Weekday-01-MISSon,20200323,2
1912WR-D6WACKY-Weekday-01-NEWJon,20200323,2
1912WR-D6WACKY-Weekday-01-THRTon,20200323,2
1912WR-D6WACKY-Weekday-01-WASHon,20200323,2
1912WR-D6WACKY-Weekday-01-AMERon,20200324,2
1912WR-D6WACKY-Weekday-01-HOPKon,20200324,2
1912WR-D6WACKY-Weekday-01-HORNon,20200324,2
1912WR-D6WACKY-Weekday-01-MISSon,20200324,2
1912WR-D6WACKY-Weekday-01-NEWJon,20200324,2
1912WR-D6WACKY-Weekday-01-THRTon,20200324,2
1912WR-D6WACKY-Weekday-01-WASHon,20200324,2
1912WR-D6WACKY-Weekday-01-AMERon,20200325,2
1912WR-D6WACKY-Weekday-01-HOPKon,20200325,2
1912WR-D6WACKY-Weekday-01-HORNon,20200325,2
1912WR-D6WACKY-Weekday-01-MISSon,20200325,2
1912WR-D6WACKY-Weekday-01-NEWJon,20200325,2
1912WR-D6WACKY-Weekday-01-THRTon,20200325,2
1912WR-D6WACKY-Weekday-01-WASHon,20200325,2
1912WR-D6WACKY-Weekday-01-AMERon,20200326,2
1912WR-D6WACKY-Weekday-01-HOPKon,20200326,2
1912WR-D6WACKY-Weekday-01-HORNon,20200326,2
1912WR-D6WACKY-Weekday-01-MISSon,20200326,2
1912WR-D6WACKY-Weekday-01-NEWJon,20200326,2
1912WR-D6WACKY-Weekday-01-THRTon,20200326,2
1912WR-D6WACKY-Weekday-01-WASHon,20200326,2
1912WR-D6WACKY-Weekday-01-AMERon,20200327,2
1912WR-D6WACKY-Weekday-01-HOPKon,20200327,2
1912WR-D6WACKY-Weekday-01-HORNon,20200327,2
1912WR-D6WACKY-Weekday-01-MISSon,20200327,2
1912WR-D6WACKY-Weekday-01-NEWJon,20200327,2
1912WR-D6WACKY-Weekday-01-THRTon,20200327,2
1912WR-D6WACKY-Weekday-01-WASHon,20200327,2
